Column1,Content ID,content Type,Category,Reactions.Reaction Type,Reactions.Datetime,ReactionTypes.Sentiment,ReactionTypes.Score,UNIQUE CATEGORY,VALUES
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,love,19-10-2020 04:59,positive,65,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,indifferent,13-02-2021 17:24,neutral,20,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,heart,15-01-2021 07:02,positive,60,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,love,05-06-2021 05:12,positive,65,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,super love,20-09-2020 08:32,positive,75,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,love,27-06-2020 19:59,positive,65,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,hate,26-12-2020 20:13,negative,5,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,cherish,30-11-2020 14:28,positive,70,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,heart,04-02-2021 04:30,positive,60,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,worried,22-03-2021 01:46,negative,12,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,disgust,30-05-2021 06:24,negative,0,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,dislike,01-10-2020 00:16,negative,10,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,hate,08-07-2020 04:02,negative,5,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,interested,18-04-2021 22:43,positive,30,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,heart,07-04-2021 22:21,positive,60,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,worried,06-07-2020 16:18,negative,12,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,dislike,01-04-2021 19:34,negative,10,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,love,14-11-2020 04:32,positive,65,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,scared,22-11-2020 13:24,negative,15,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,scared,28-10-2020 01:22,negative,15,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,heart,22-04-2021 09:37,positive,60,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,like,07-06-2021 17:17,positive,50,,
805,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,photo,Science,love,11-03-2021 07:57,positive,65,,
806,6dbfb67c-e619-414b-b016-d24da6cbc294,audio,public speaking,indifferent,14-11-2020 00:44,neutral,20,,
806,6dbfb67c-e619-414b-b016-d24da6cbc294,audio,public speaking,dislike,04-10-2020 03:25,negative,10,,
806,6dbfb67c-e619-414b-b016-d24da6cbc294,audio,public speaking,heart,22-04-2021 07:13,positive,60,,
806,6dbfb67c-e619-414b-b016-d24da6cbc294,audio,public speaking,heart,10-06-2021 12:18,positive,60,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,cherish,19-11-2020 02:07,positive,70,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,dislike,02-02-2021 11:19,negative,10,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,worried,04-02-2021 21:42,negative,12,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,interested,12-12-2020 00:09,positive,30,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,interested,10-11-2020 04:24,positive,30,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,super love,18-10-2020 12:39,positive,75,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,indifferent,20-05-2021 09:54,neutral,20,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,love,20-09-2020 17:08,positive,65,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,want,14-01-2021 00:43,positive,70,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,hate,19-07-2020 03:20,negative,5,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,adore,25-02-2021 01:21,positive,72,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,heart,31-05-2021 21:10,positive,60,,
807,25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,indifferent,18-10-2020 13:05,neutral,20,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,intrigued,19-05-2021 16:47,positive,45,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,worried,06-12-2020 00:19,negative,12,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,scared,13-04-2021 06:15,negative,15,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,disgust,02-08-2020 03:11,negative,0,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,want,06-08-2020 19:03,positive,70,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,super love,09-10-2020 19:40,positive,75,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,cherish,18-07-2020 13:25,positive,70,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,like,14-03-2021 15:32,positive,50,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,super love,26-10-2020 08:59,positive,75,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,want,12-07-2020 11:28,positive,70,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,intrigued,05-07-2020 09:46,positive,45,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,dislike,23-03-2021 11:43,negative,10,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,interested,26-05-2021 09:00,positive,30,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,scared,14-09-2020 07:09,negative,15,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,intrigued,10-01-2021 06:53,positive,45,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,disgust,05-03-2021 22:22,negative,0,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,super love,29-08-2020 00:18,positive,75,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,heart,30-11-2020 01:14,positive,60,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,indifferent,13-07-2020 19:18,neutral,20,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,like,21-09-2020 06:26,positive,50,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,worried,05-01-2021 10:33,negative,12,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,worried,03-02-2021 12:44,negative,12,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,super love,18-07-2020 09:45,positive,75,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,dislike,11-09-2020 10:14,negative,10,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,like,29-05-2021 00:35,positive,50,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,indifferent,06-11-2020 00:19,neutral,20,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,like,25-08-2020 07:29,positive,50,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,hate,25-01-2021 17:02,negative,5,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,scared,03-09-2020 06:17,negative,15,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,cherish,15-05-2021 15:03,positive,70,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,want,01-09-2020 07:44,positive,70,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,love,24-04-2021 22:46,positive,65,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,scared,04-03-2021 07:44,negative,15,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,super love,13-04-2021 12:39,positive,75,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,interested,18-05-2021 22:05,positive,30,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,worried,19-11-2020 05:58,negative,12,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,indifferent,29-04-2021 03:43,neutral,20,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,intrigued,25-02-2021 18:26,positive,45,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,super love,02-01-2021 19:07,positive,75,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,super love,12-07-2020 11:50,positive,75,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,hate,18-02-2021 08:12,negative,5,,
808,c9b2829f-278c-4acd-a895-cf0bd337d36f,video,fitness,love,22-04-2021 21:35,positive,65,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,worried,02-09-2020 10:34,negative,12,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,disgust,02-08-2020 09:15,negative,0,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,hate,01-03-2021 06:16,negative,5,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,super love,18-04-2021 13:47,positive,75,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,hate,20-12-2020 12:48,negative,5,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,want,19-11-2020 15:05,positive,70,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,cherish,15-04-2021 03:12,positive,70,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,worried,20-02-2021 06:42,negative,12,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,love,04-01-2021 01:37,positive,65,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,worried,06-04-2021 02:51,negative,12,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,dislike,30-04-2021 21:50,negative,10,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,like,17-02-2021 02:52,positive,50,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,peeking,02-04-2021 16:54,neutral,35,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,dislike,16-01-2021 11:31,negative,10,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,like,17-04-2021 12:00,positive,50,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,worried,11-03-2021 00:46,negative,12,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,heart,17-03-2021 12:19,positive,60,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,want,30-03-2021 09:41,positive,70,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,peeking,20-04-2021 16:41,neutral,35,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,dislike,27-11-2020 02:51,negative,10,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,adore,06-02-2021 06:55,positive,72,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,want,07-01-2021 08:05,positive,70,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,scared,11-03-2021 12:16,negative,15,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,intrigued,11-06-2021 10:27,positive,45,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,love,18-05-2021 06:47,positive,65,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,love,29-01-2021 13:49,positive,65,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,want,19-11-2020 13:52,positive,70,,
809,a861f7e7-b2f5-4d86-966c-7503c8faaeca,GIF,animals,cherish,26-06-2020 10:03,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,15-03-2021 12:51,negative,10,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,like,23-05-2021 23:28,positive,50,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,disgust,06-12-2020 01:19,negative,0,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,adore,20-05-2021 00:04,positive,72,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,scared,26-11-2020 09:11,negative,15,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,11-06-2021 04:27,negative,10,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,cherish,10-04-2021 18:06,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,want,12-08-2020 01:25,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,heart,03-04-2021 09:52,positive,60,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,intrigued,25-03-2021 08:22,positive,45,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,love,19-02-2021 22:42,positive,65,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,indifferent,06-03-2021 19:48,neutral,20,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,24-08-2020 02:09,negative,10,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,cherish,20-06-2020 05:55,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,interested,01-11-2020 21:03,positive,30,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,22-10-2020 06:42,negative,10,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,worried,28-02-2021 02:11,negative,12,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,intrigued,12-10-2020 01:35,positive,45,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,want,14-03-2021 15:07,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,want,25-08-2020 15:35,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,love,15-11-2020 01:46,positive,65,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,hate,27-09-2020 10:42,negative,5,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,cherish,29-09-2020 03:56,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,12-09-2020 05:09,negative,10,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,love,21-04-2021 15:52,positive,65,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,scared,22-12-2020 06:44,negative,15,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,love,01-09-2020 13:47,positive,65,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,adore,13-06-2021 15:20,positive,72,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,want,14-01-2021 18:29,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,super love,24-07-2020 12:31,positive,75,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,hate,11-10-2020 21:48,negative,5,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,cherish,07-07-2020 14:22,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,20-04-2021 09:22,negative,10,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,love,24-12-2020 11:48,positive,65,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,like,16-11-2020 15:45,positive,50,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,scared,22-03-2021 02:39,negative,15,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,worried,26-07-2020 14:32,negative,12,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,super love,04-11-2020 23:05,positive,75,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,cherish,26-02-2021 13:35,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,29-09-2020 16:21,negative,10,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,worried,28-10-2020 17:49,negative,12,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,scared,07-08-2020 19:21,negative,15,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,interested,04-03-2021 23:19,positive,30,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,dislike,09-07-2020 08:36,negative,10,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,want,08-05-2021 17:35,positive,70,,
810,56b0b1ab-a07c-4379-b699-80ccc8689c85,video,culture,want,03-06-2021 01:41,positive,70,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,scared,06-10-2020 19:34,negative,15,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,hate,25-03-2021 22:26,negative,5,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,22-03-2021 19:05,positive,75,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,heart,20-01-2021 08:23,positive,60,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,indifferent,05-04-2021 08:05,neutral,20,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,18-07-2020 08:15,negative,10,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,want,30-01-2021 16:55,positive,70,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,peeking,31-12-2020 21:43,neutral,35,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,22-11-2020 07:58,positive,75,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,20-01-2021 00:49,negative,10,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,disgust,21-09-2020 20:02,negative,0,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,adore,08-10-2020 11:58,positive,72,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,15-01-2021 12:34,negative,10,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,08-07-2020 12:36,positive,75,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,want,21-11-2020 06:13,positive,70,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,love,23-01-2021 16:00,positive,65,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,cherish,10-04-2021 21:30,positive,70,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,adore,08-07-2020 19:31,positive,72,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,peeking,25-09-2020 06:43,neutral,35,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,interested,26-01-2021 05:48,positive,30,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,scared,16-09-2020 12:20,negative,15,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,interested,23-05-2021 11:20,positive,30,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,cherish,04-07-2020 05:23,positive,70,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,heart,23-09-2020 18:20,positive,60,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,like,19-06-2020 01:59,positive,50,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,heart,07-02-2021 02:32,positive,60,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,hate,14-01-2021 20:09,negative,5,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,love,29-04-2021 08:02,positive,65,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,disgust,29-12-2020 05:33,negative,0,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,interested,09-03-2021 07:18,positive,30,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,adore,11-10-2020 06:20,positive,72,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,peeking,09-11-2020 14:35,neutral,35,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,love,20-04-2021 11:06,positive,65,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,16-11-2020 20:35,positive,75,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,cherish,21-05-2021 07:21,positive,70,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,intrigued,08-07-2020 14:11,positive,45,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,disgust,28-01-2021 19:12,negative,0,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,dislike,05-11-2020 08:20,negative,10,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,like,02-07-2020 18:26,positive,50,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,hate,01-12-2020 05:49,negative,5,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,super love,28-02-2021 09:50,positive,75,,
811,6c8d057d-756a-41dd-afef-bf73adffbdf4,audio,food,hate,19-08-2020 23:07,negative,5,,
813,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,worried,16-10-2020 12:41,negative,12,,
813,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,adore,07-02-2021 13:15,positive,72,,
813,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,intrigued,22-01-2021 00:42,positive,45,,
813,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,heart,13-04-2021 17:54,positive,60,,
813,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,cherish,30-04-2021 20:25,positive,70,,
813,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,indifferent,01-08-2020 18:09,neutral,20,,
813,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,disgust,02-03-2021 16:02,negative,0,,
813,f6055aa8-0c90-4e92-a8a6-7d046f35acd4,GIF,animals,heart,21-07-2020 21:59,positive,60,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,interested,11-06-2021 20:57,positive,30,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,adore,07-08-2020 17:30,positive,72,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,cherish,12-01-2021 07:15,positive,70,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,cherish,03-06-2021 15:10,positive,70,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,hate,19-04-2021 16:34,negative,5,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,intrigued,06-06-2021 18:32,positive,45,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,heart,13-05-2021 19:45,positive,60,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,love,18-01-2021 22:25,positive,65,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,adore,12-12-2020 06:08,positive,72,,
814,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,GIF,cooking,like,11-09-2020 10:40,positive,50,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,worried,28-09-2020 09:41,negative,12,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,scared,24-01-2021 04:19,negative,15,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,love,31-07-2020 13:30,positive,65,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,peeking,21-05-2021 02:47,neutral,35,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,want,01-05-2021 11:46,positive,70,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,like,30-11-2020 11:14,positive,50,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,scared,05-05-2021 01:02,negative,15,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,disgust,09-04-2021 21:47,negative,0,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,want,12-11-2020 11:19,positive,70,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,want,16-04-2021 21:41,positive,70,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,like,26-12-2020 14:41,positive,50,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,disgust,13-09-2020 07:26,negative,0,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,hate,15-03-2021 15:44,negative,5,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,interested,22-05-2021 14:28,positive,30,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,disgust,08-09-2020 18:53,negative,0,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,intrigued,17-12-2020 04:52,positive,45,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,disgust,23-12-2020 19:32,negative,0,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,like,18-06-2020 19:31,positive,50,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,dislike,05-04-2021 13:23,negative,10,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,hate,05-07-2020 02:09,negative,5,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,peeking,29-05-2021 23:20,neutral,35,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,worried,11-08-2020 20:33,negative,12,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,want,13-08-2020 23:18,positive,70,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,hate,20-12-2020 09:00,negative,5,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,peeking,08-03-2021 14:23,neutral,35,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,super love,09-10-2020 08:32,positive,75,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,love,01-11-2020 22:05,positive,65,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,intrigued,03-09-2020 11:23,positive,45,,
815,990f1598-4dbb-403c-a5b2-48de2c30b1ca,audio,food,heart,30-09-2020 07:20,positive,60,,
